city,text,sentiment,created_at
"New York, USA",Construction on #NY262 EB at Fisher Rd https://t.co/EBbPm7izvo,0,Wed Mar 27 11:31:54 +0000 2019
"New York, USA",Construction on #I86 WB from Town of North Harmony; Town of Ellery Line; Ramp to START ROUTE I-86; Pennsylvania...https://t.co/jAc5DpluCh,0,Wed Mar 27 11:31:55 +0000 2019
"New York, USA",Construction on #I90BerkshireConnector WB from After Exit B1 - Hudson - Rensselaer (US9 - I-90W) to After Exit B1...https://t.co/6BOhc44nXl,0,Wed Mar 27 11:31:55 +0000 2019
"New York, USA",Construction on #I86 WB from Town of North Harmony; Town of Ellery Line; Ramp to START ROUTE I-86; Pennsylvania...https://t.co/Np9TpSD8rW,0,Wed Mar 27 11:31:55 +0000 2019
"New York, USA","Isn?t it time you joined the party?!

.
.

Spring AutoPay Special!!
All new AutoPay clients will get their first mo? https://t.co/Ftg3VEuN0L",0,Wed Mar 27 11:32:05 +0000 2019
Canada,"Indeed, surprisingly enough, I'm still alive...
https://t.co/IbDPdd7zL8",0,Wed Mar 27 11:32:12 +0000 2019
"New York, USA","I need some blessings, prayers anything ??????",0,Wed Mar 27 11:32:13 +0000 2019
"Ottawa, Ontario",@SumsamBuhkari @Xadeejournalist Hehehe Baygunah kan heheh,0,Wed Mar 27 11:32:16 +0000 2019
"New York, USA","Versace eye wear @ Rochester, New York https://t.co/gN1WzZ0DKP",0,Wed Mar 27 11:32:21 +0000 2019
"Ottawa, Ontario","""Unto thee, O God, do we give thanks, unto thee do we give thanks: for that thy name is near thy wondrous works dec? https://t.co/L7w9JEdAor",0,Wed Mar 27 11:32:23 +0000 2019
"New York, USA",@jperky1956 Hey @RepAdamSchiff if you thought abusing your power to unconstitutionally impeach a sitting @POTUS jus? https://t.co/TknblUwVrD,0,Wed Mar 27 11:32:44 +0000 2019
"Gatineau, Qu?bec",@Steffykb Mdrrrr c?est pas trop t?t on est en 2019 la,0,Wed Mar 27 11:33:03 +0000 2019
"New York, USA","swamp?y
swampy; comparative adjective: swampier; superlative adjective: swampiest
characteristic of or resembling a? https://t.co/dDwXfjn4xE",0,Wed Mar 27 11:33:22 +0000 2019
"Ottawa, Ontario","@JobySaad @TheNormanLear How spectacular to meet @TheNormanLear , he?s an Icon.",0,Wed Mar 27 11:33:23 +0000 2019
"New York, USA",Construction on #I86 EB at Town of Angelica; Town of Amity Line https://t.co/mp3bm4b086,0,Wed Mar 27 11:33:35 +0000 2019
"New York, USA",Construction on #I86 EB at Town of Angelica; Town of Amity Line https://t.co/QrZi4519EZ,0,Wed Mar 27 11:33:40 +0000 2019
"Ottawa, Ontario",Save the date!  jessicabedardshoes @howardjeweller  @chantalschad @ Schad Boutique https://t.co/UEoojm7bNQ,0,Wed Mar 27 11:33:50 +0000 2019
"New York, USA",@B52Malmet Those tax breaks for her friends weren't going to pay for themselves you know.....,1,Wed Mar 27 11:34:15 +0000 2019
"New York, USA",@BarackObama Your a JOKE. Shut up and go away! God Bless the Day MR TRUMP BECAME PRESIDENT.,0,Wed Mar 27 11:34:18 +0000 2019
"Ottawa, Ontario",@asmashirazi Baby train march sindh main hooraha hai ?Nakam hukumat oor corruption kay khilaf ?as perKhursheed Shah? https://t.co/DgtJ8R3HW9,0,Wed Mar 27 11:34:39 +0000 2019
"Ottawa, Ontario",A great read on the tangled web of CBD regulation in the US following the 2018 Farm Bill. Big challenges ahead for? https://t.co/q33qxfF4Ua,0,Wed Mar 27 11:34:40 +0000 2019
"Gatineau, Qu?bec",Comparer Cardi B a Nicki faut vraiment ne pas du tout aimer nicki pour faire une comparaison aussi irrespectueuse...,0,Wed Mar 27 11:34:47 +0000 2019
"New York, USA",Accident in #Rochester on Emerson St Both EB/WB at Merlin St #traffic https://t.co/0wsFrm9588,0,Wed Mar 27 11:35:06 +0000 2019
"New York, USA",@EnzosReviews I agree. Esp well done without CGI. Brilliantly directed by Friedkin also.,0,Wed Mar 27 11:35:12 +0000 2019
"Gatineau, Qu?bec",@Steffykb C?est ou c?est dans le centre de Bruxelles non ?,0,Wed Mar 27 11:35:22 +0000 2019
"New York, USA","@SALAMELZAATARI @MTVLebanonNews @pierrerabbat 
??? ???? ???? ?? ??? ????? ???????? ???? ????? ???? ?? ????? ????? ?? https://t.co/BIOOwTlZVS",0,Wed Mar 27 11:35:36 +0000 2019
"New York, USA","@MarkLiebenow2 A lovely piece. Sometimes I think it may have been easier years ago, when death happened more often? https://t.co/hIibOvFJug",1,Wed Mar 27 11:36:09 +0000 2019
Canada,@SMenardJDQ on mange trop en prison ??,0,Wed Mar 27 11:36:11 +0000 2019
"New York, USA","@jograham @th1nkdifferent I?ve been primarily using Notability, at this point",0,Wed Mar 27 11:36:21 +0000 2019
"Ottawa, Ontario","Welcome to the  #LitQuiz. The last question?s response is, ?Subtlety is better than force.? Have a great day!? https://t.co/KIRcfBVNBg",1,Wed Mar 27 11:36:24 +0000 2019
"New York, USA",@jsolomonReports Video of Soros when Hillary lost https://t.co/av0wP8mC3m,0,Wed Mar 27 11:36:37 +0000 2019
"New York, USA",2 of the 4 things I applied for in regards to interpreting said no. Hoping the other 2 say yes....,0,Wed Mar 27 11:36:53 +0000 2019
"New York, USA",@RealJamesWoods How?s the acting career?  You can throw stones but you can?t take them...   #ResignTrump,0,Wed Mar 27 11:36:54 +0000 2019
"New York, USA",@CocoSensualsusy perfect butt,0,Wed Mar 27 11:36:56 +0000 2019
"New York, USA","Buffalo chicken bread bowl salad 
(Spring mix, tomato, chicken, topped with medium wings sauce and 2 sides of blue? https://t.co/zbFO9Q4otD",0,Wed Mar 27 11:37:02 +0000 2019
"Gatineau, Qu?bec",@Steffykb Mdrrrr ils ont bien ?tudi? leur sujet ?a va ?tre blindax,0,Wed Mar 27 11:37:03 +0000 2019
"Ottawa, Ontario","UGHHHHHHHGGG ????
https://t.co/jbYH5hIog6",0,Wed Mar 27 11:37:09 +0000 2019
"New York, USA",why can?t i do anything without thinking about who else it?s gonna affect? or what they will think?,1,Wed Mar 27 11:37:10 +0000 2019
"New York, USA",@ministomp I don?t care! You said I get one of anything I want. I wanna see how long it takes for me to get kicked? https://t.co/Kp1G2Dh1Sd,0,Wed Mar 27 11:37:13 +0000 2019
"New York, USA","One of these came in a box yesterday. I spent about 30 mins last night putting it together, and this morning was ou? https://t.co/WGsefl4iLp",0,Wed Mar 27 11:37:16 +0000 2019
"Ottawa, Ontario",@AamiraZartash @beenakhalid Mainay bhi twiiter on ki to kafi khabrain oorkhowab yad aai lakin zaroori mahee unhain? https://t.co/652OfQFF6V,0,Wed Mar 27 11:37:22 +0000 2019
"New York, USA","A Black, Gay, Democratic Judge.  Hmmm, I wonder why he sealed and dismissed Jussie?s case? #JussieSmollet? https://t.co/y3dO0iKlO1",0,Wed Mar 27 11:37:23 +0000 2019
"New York, USA",Updated: Construction on #LoopParkway Both directions at Long Creek Bridge https://t.co/DjtVQqcV8y,0,Wed Mar 27 11:37:27 +0000 2019
"New York, USA",Updated: Construction on #LoopParkway Both directions at Long Creek Bridge https://t.co/hMyiNKr3wv,0,Wed Mar 27 11:37:28 +0000 2019
"New York, USA",@HallOfLegends @ministomp https://t.co/CSawKllr8D,0,Wed Mar 27 11:37:46 +0000 2019
"New York, USA",@TomiLahren Tomi it is a sad state of affairs to have to worry about the Deranged Left and their daily deluge of an? https://t.co/eKuVzSyJ4H,0,Wed Mar 27 11:37:50 +0000 2019
"Ottawa, Ontario",@AseefaBZ @BBhuttoZardari Baby train march sindh main hooraha hai ?Nakam hukumat oor corruption kay khilaf ?as perK? https://t.co/r71X3G01dW,0,Wed Mar 27 11:38:17 +0000 2019
"Ottawa, Ontario","You get a sketch with every mailed out purchase. My humble attempt at Walt Disney! Lol. Link in the bio! @ Ottawa,? https://t.co/0iY7q1TJmO",1,Wed Mar 27 11:38:39 +0000 2019
"South Dundas, Ontario","@TSNSteve Sabres fan here... If you want to talk about a goal that should have been video reviewed, please look no? https://t.co/AP15FWXaAQ",0,Wed Mar 27 11:39:08 +0000 2019
"Ottawa, Ontario",@harrietikpeaa I?m blocking you ??,0,Wed Mar 27 11:39:30 +0000 2019
Canada,"@CarlyPildis @IlhanMN emerged as the new moral leader in the Democratic party, who sent antisemitism to the end of? https://t.co/u5DasqnOOX",0,Wed Mar 27 11:39:32 +0000 2019
"New York, USA","@ministomp @AnthonyMagro Ah so dry and bland, just how the British like it.",0,Wed Mar 27 11:39:52 +0000 2019
"Ottawa, Ontario","@McNerp Lol ""Ottawa Housewife"" is a spinoff of #AmericanHousewife except the mom is unpopular because she doesn't d? https://t.co/H0dLefA1jJ",1,Wed Mar 27 11:40:03 +0000 2019
"Ottawa, Ontario","@thevirdas Dude, you seriously change your nationality if nothing makes you proud.",0,Wed Mar 27 11:40:14 +0000 2019
"New York, USA",Incident on #VerrazanonarrowsBridge EB at Belt Parkway https://t.co/bofgnf0oLb,0,Wed Mar 27 11:40:20 +0000 2019
"Chelsea, Qu?bec",@sweetonarts Ah! Tu veux dire le public?!? Probablement les m?mes qui vont voir Gorillaz en show ??,0,Wed Mar 27 11:40:21 +0000 2019
"Ottawa, Ontario",@JennKnott78 I think it's back already this morning.  Guess I gotta go to work ??,0,Wed Mar 27 11:40:51 +0000 2019
"New York, USA","@ylichterman Amtrak is Darwinian, non-Quiet Car Acela is Kafka.",0,Wed Mar 27 11:40:52 +0000 2019
"Ottawa, Ontario",To the tune of ?No Sleep Till Brooklyn?: One Sleep Till Baseball!,1,Wed Mar 27 11:40:53 +0000 2019
"New York, USA",@SomeGuyWithaDog @AnthonyMagro @ministomp A penguin biscuit sounds gross... though I?ve never had penguin meat before...,0,Wed Mar 27 11:41:10 +0000 2019
"New York, USA",Thread. P.S. Horrendous people are running this country.,0,Wed Mar 27 11:41:13 +0000 2019
"Ottawa, Ontario",@Joe_Ottawa @VisionZeroCA @BrentToderian @g_meslin @alexbozikovic @OttawaMarkets @MathieuFleury @cmckenney @JLeiper? https://t.co/pOMejwNDSN,0,Wed Mar 27 11:41:33 +0000 2019
"New York, USA",Need a clear mind ??,0,Wed Mar 27 11:41:34 +0000 2019
"Ontario, Canada",@MarieT1834 @KyannaJ92 @WestAllenHugs @megananomous @TamaraGaskey @Curly_Fleur @vlamagirl @ChebieD @thepeppygleek? https://t.co/V4bIRuC7OL,0,Wed Mar 27 11:41:48 +0000 2019
"New York, USA","Good Volunteer Wednesday My Friends; Please try to use some of your valuable time to help feed, clothe, shelter or? https://t.co/XT32KWcUTu",1,Wed Mar 27 11:42:07 +0000 2019
"New York, USA","@ministomp I?m gonna show up demanding my leg and be like ? yes, I believe Ministomp said we all get one snack of o? https://t.co/3JbwlWOtzR",0,Wed Mar 27 11:42:13 +0000 2019
"New York, USA",@MSNBC I trust the man who has seen the intel.......and my own eyes.,0,Wed Mar 27 11:42:19 +0000 2019
"New York, USA",Cleared: Incident on #BronxwhitestoneBridge SB,0,Wed Mar 27 11:42:24 +0000 2019
"New York, USA","@AliceEvansGruff Oh, we can. They just don't want to. And its sickening.",1,Wed Mar 27 11:42:33 +0000 2019
"New York, USA","its between wolverine , spiderman , carnage , and nightcrawler",0,Wed Mar 27 11:42:38 +0000 2019
"New York, USA","if we speaking DC tho , definitely that nigga bruce wayne.",1,Wed Mar 27 11:43:15 +0000 2019
"New York, USA",That thing where I'm faffing about on Twitter to avoid the other thing where I have to read all the words I wrote y? https://t.co/fNL8Qahz1h,0,Wed Mar 27 11:43:21 +0000 2019
"New York, USA",Can?t just soak the matches in gasoline and don?t expect to get burned.,0,Wed Mar 27 11:43:25 +0000 2019
"Ottawa, Ontario",@wyattfYT Better get in line now!,0,Wed Mar 27 11:43:26 +0000 2019
"New York, USA",Incident on #NY415 Both directions at CR 333 https://t.co/89eE7ni9BT,0,Wed Mar 27 11:43:27 +0000 2019
"New York, USA",Construction on #KingstonrhinecliffBridge Both directions from Ulster County Side to Dutchess County Side https://t.co/CD9s49ED0b,1,Wed Mar 27 11:43:27 +0000 2019
"New York, USA",Construction on #KingstonrhinecliffBridge Both directions from Ulster County Side to Dutchess County Side https://t.co/znfyc1oYE4,1,Wed Mar 27 11:43:33 +0000 2019
"New York, USA",Incident on #NY415 Both directions at CR 333 https://t.co/fHgvsKpJe5,0,Wed Mar 27 11:43:33 +0000 2019
"New York, USA",@ylichterman It was a rental.,0,Wed Mar 27 11:43:48 +0000 2019
"New York, USA",@Linarel3 I promise to send as many as Twitter will allow.,0,Wed Mar 27 11:44:12 +0000 2019
"New York, USA",Construction on #I390 NB at Town of Cohocton; Town of Wayland Line https://t.co/GdLA35rkfX,0,Wed Mar 27 11:44:21 +0000 2019
"New York, USA",Construction on #I390 NB at Town of Cohocton; Town of Wayland Line https://t.co/mlGS5cyph9,0,Wed Mar 27 11:44:22 +0000 2019
"New York, USA",Once I ain?t feeling something I?m off that.,0,Wed Mar 27 11:44:48 +0000 2019
"Ottawa, Ontario",Wed 07:00: Air Quality Health Index: 3.3. History: https://t.co/8H061SY3eH https://t.co/dcfeo78tqm,0,Wed Mar 27 11:44:53 +0000 2019
"Ottawa, Ontario","FYI you can text with your Apple Watch in the shower!
.
Posting for a friend",1,Wed Mar 27 11:44:58 +0000 2019
"New York, USA","Right around the corner from my apartment, smells like a campfire in my neighborhood this morning",0,Wed Mar 27 11:45:00 +0000 2019
"Ottawa, Ontario",@chris_obafemi Pele.,0,Wed Mar 27 11:45:05 +0000 2019
"Gatineau, Qu?bec",@Jackkrobins0n8 Happy birthday!!,0,Wed Mar 27 11:45:31 +0000 2019
"New York, USA",@CderPria Your very feminine like me ??,0,Wed Mar 27 11:45:35 +0000 2019
"New York, USA","@DelmarOwl @walsh27_ I don?t think you can give the guy a break, when he cost 35 million and just falls on the grou? https://t.co/OKpg5udyD1",1,Wed Mar 27 11:45:42 +0000 2019
"New York, USA",niggas make fun of batman bc he aint got super powers. dont matter... my son get mixxy with them hands.,1,Wed Mar 27 11:45:49 +0000 2019
"La P?che, Qu?bec",@AmazonAllie73 @carecanada @simranjksingh Exactly. The humanitarian system needs to evolve to recognize and uphold? https://t.co/DPnYeP2y6w,0,Wed Mar 27 11:45:52 +0000 2019
"New York, USA",@jennahnorberg Thank you ??,0,Wed Mar 27 11:45:54 +0000 2019
"Gatineau, Qu?bec","@classemmef J?adore le titre du module. Mon animal pr?f?r? est le castor. En 3e ann?e, j?avais fait une recherche e? https://t.co/Jg5D8RrmOn",0,Wed Mar 27 11:46:01 +0000 2019
"New York, USA",Asia * I'm Always Thinking Of My Baby I Cannot Wait To See Her Like Seriously,0,Wed Mar 27 11:46:05 +0000 2019
"Gatineau, Qu?bec",????????????,0,Wed Mar 27 11:46:10 +0000 2019
"Ontario, Canada","Good morning Everyone, hope you all have an amazing day today!!! ????????

#TheFlash #IrisWestAllen #barryallen? https://t.co/ef2WAha1nN",0,Wed Mar 27 11:46:40 +0000 2019
"New York, USA",#HappyBirthday #NathanFillion from all Your #Fans. We Wish you #Great #Life in #Future. Here is the Exclusive? https://t.co/ToJKZqkPAN,1,Wed Mar 27 11:46:50 +0000 2019
"New York, USA",@judybattista The Patriots will never make the Superbowl with this rule.,0,Wed Mar 27 11:46:52 +0000 2019
"Gatineau, Qu?bec",@_c2me Mdrrr pas du tout on veux que vous soyez ce qui vous rend heureuse,0,Wed Mar 27 11:46:53 +0000 2019
"Ottawa, Ontario","Why yes. I will start my day with a positive message for equality and gender empowerment. 
I?ll also give a ???? to o? https://t.co/6Ws2yt2g21",0,Wed Mar 27 11:46:56 +0000 2019
"New York, USA",We do not ... NOT ... have a Secretary Of Defense !,0,Wed Mar 27 11:47:03 +0000 2019
"New York, USA",I am guessing a few #TrumpSupporters have pre-existing conditions. News flash: Trump is dismissing you as unimporta? https://t.co/jxWrT0zovL,0,Wed Mar 27 11:47:06 +0000 2019
"Ottawa, Ontario",@alibest55 @humakhan555 In ki khanai ab khatam honi chaheyah ??,0,Wed Mar 27 11:47:13 +0000 2019
"New York, USA","So, @MaisieBrownJxn is amazing, that?s all. When she was 14, she submitted this to my paper about the state flag:? https://t.co/agD2SBfyUo",0,Wed Mar 27 11:47:16 +0000 2019
"New York, USA",Morning views !! ??. #roadtrip https://t.co/Got8s0e3G9,0,Wed Mar 27 11:47:20 +0000 2019
"Ottawa, Ontario",@Apexarsl88 @ottawacity Send them an invoice! They got lots of money to blow.,1,Wed Mar 27 11:47:26 +0000 2019
"Ottawa, Ontario",?,0,Wed Mar 27 11:47:40 +0000 2019
"New York, USA","My take on yesterdays news.  #PoconoRaceway #NASCAR

https://t.co/MiQ0OSQt8z",0,Wed Mar 27 11:47:52 +0000 2019
"New York, USA",Still upset no one gifted me a puppy for my bday ??,0,Wed Mar 27 11:47:54 +0000 2019
"New York, USA",My newest cover song by me playing TWISTED FUCKING SISTER,0,Wed Mar 27 11:48:29 +0000 2019
"New York, USA",@Dchurch16335149 @Markc2323 @DavidWohl @realDonaldTrump @FoxNews If you need proof for this ridiculous administrati? https://t.co/i8d9iPni93,0,Wed Mar 27 11:48:32 +0000 2019
"Ottawa, Ontario",@ricky_zeck @reb471 Their only goal in two games was a dump-in ... all their lines are currently a problem.,0,Wed Mar 27 11:48:50 +0000 2019
"Ottawa, Ontario","Whizzing in rush hour traffic at 109 in the 60 zone sorta screams ?HERE I AM COPPER!!!? 

Us: ?Here I am, driver?? https://t.co/9Ot9SZ3PyZ",0,Wed Mar 27 11:48:56 +0000 2019
"Gatineau, Qu?bec",@AmiralGaddielo ????????,0,Wed Mar 27 11:49:00 +0000 2019
"New York, USA",Updated: Construction on #I490 WB from Winton Road  South to Culver Road https://t.co/aN9f9vIsQ7,0,Wed Mar 27 11:49:18 +0000 2019
"New York, USA",Updated: Construction on #I490 WB from Winton Road  South to Culver Road https://t.co/0nyZHwcEJy,0,Wed Mar 27 11:49:19 +0000 2019
"Gatineau, Qu?bec",@KOANDASAYOUBA7 Merciii ??????,0,Wed Mar 27 11:49:30 +0000 2019
"Ottawa, Ontario",Good direction much needed.,0,Wed Mar 27 11:49:46 +0000 2019
"New York, USA",@carolshaw178 @train ??????????,0,Wed Mar 27 11:49:51 +0000 2019
"Ottawa, Ontario",@anis_farooqui @beenakhalid Director nahee baqi sab therk hai lolz,0,Wed Mar 27 11:49:52 +0000 2019
"Ottawa, Ontario",#birlingtheottawa ?? @ Birling https://t.co/J92etAdNrb,0,Wed Mar 27 11:49:56 +0000 2019
"Gatineau, Qu?bec",@noel_bile Merciiii ??????,0,Wed Mar 27 11:49:57 +0000 2019
"New York, USA",@AngelaBelcamino Ugly in every way,0,Wed Mar 27 11:50:26 +0000 2019
"Ottawa, Ontario","It seems that the biggest issue they @limebike faces for parking is that people can be assholes, @OttawaMorning",0,Wed Mar 27 11:50:37 +0000 2019
Canada,"@RandomUTFan Good morning, Ben!  How ya doing?",0,Wed Mar 27 11:50:39 +0000 2019
"Gatineau, Qu?bec","JOUR DE MATCH!!

Les Olympiques tenteront ce soir d'?viter l'?limination face aux Voltigeurs!

?? -&gt; 19h30
?? -&gt; Volt? https://t.co/60QCecbksI",0,Wed Mar 27 11:50:43 +0000 2019
"New York, USA",@joncoopertweets Fixer for the conman,0,Wed Mar 27 11:51:26 +0000 2019
"Ottawa, Ontario",@SensJak @TSNSteve Especially the 3 min plus ones.,0,Wed Mar 27 11:51:30 +0000 2019
"New York, USA","A very easy and convenient way to get your mower tune up supplies. 
Contact us to get your maintenance kit today!",0,Wed Mar 27 11:51:41 +0000 2019
